epoch, loss, endMap, avrgR, avrgQ
48,0.013056152015924452,6,0.0386844436447959,3.586891089166914
49,0.014514912953600287,37,0.1539571968598829,4.578153337261318
50,0.028050420396029944,19,0.14013274718036067,4.631606412785394
51,0.03186650100474556,34,0.22268793744089374,6.182349857760639
52,0.019669496015800782,17,0.09547226313180393,3.7369975581347386
53,0.02507802537564809,9,0.05139779124979582,0
54,0.016841636344324805,33,0.20802300262673315,3.9985620460267794
55,0.007346739268396049,13,0.0886742937657987,4.353161985223943
56,0.01304299724365895,37,0.17270793087382388,4.395307442929485
57,0.022656559862196442,8,0.06130001007094202,1.9018145793428023
58,0.018993858119162415,9,-0.017184106964897184,3.879259971449676
59,0.015987336815645303,9,0.012469053166392886,2.3161048367619514
60,0.014990756871023523,28,0.18731791326331415,2.6725023727004347
61,0.009932803850022763,8,0.037838777203400065,1.7616310448006347
62,0.010932109428880116,23,0.12435094217966713,4.13641968742013
63,0.01480444289355849,8,0.04078405291964708,2.6106942697447173
64,0.007987771646973367,10,0.03170232752643311,3.6958239674568176
65,0.009596620533460129,32,0.20410987422558324,3.9040663443505763
66,0.015866058977941674,21,0.10246162776140513,4.399423644621857
67,0.009009217194591959,8,-0.04408204162026966,5.468405440449715
68,0.02267318568580474,37,0.19169997298085795,4.797024071216583
69,0.016155715092706184,18,0.10267699399840512,3.464543631358538
70,0.009957360025728128,17,0.0794285229370664,5.575230143286965
71,0.010886167098457612,36,0.17266134047945877,4.925666158051454
72,0.009386094296351078,6,0.03365792277229596,3.012528169900179
73,0.017729368609531473,21,0.032543828926530766,6.288424468466213
74,0.010550078803207722,37,0.22406371214552742,5.037865102291107
75,0.016213387601698437,8,0.0453567289776886,1.334447749890387
76,0.01610921691651705,8,0.055686023354685886,0.9785358460916989
77,0.014309137517120691,21,0.1066053609077941,4.290432174315398
78,0.02460288430564106,34,0.2290703549171231,4.612691659691198
79,0.019376405578417084,33,0.21481577314992573,5.204690780777198
80,0.013760399577828746,8,0.03322178714413674,2.9437771160756387
81,0.01687533062106619,7,0.016148892060718432,3.02622517894526
82,0.00899872377514839,17,0.06743636025580232,4.687732142566795
83,0.012503829029931999,16,0.085556539509975,4.522508456263432
84,0.02059180414575773,34,0.16609816202871053,4.612918690674835
85,0.015342106369013587,8,0.03736246303312445,2.5566845376824223
86,0.011144258454442023,31,0.03806790152898655,5.367583357448143
87,0.016917261819665626,32,0.16138554580914707,5.711111791317279
88,0.011543285974767059,8,0.027827088547156292,2.502751699965639
89,0.025950136693815386,20,0.12130670258046264,5.363346457481384
90,0.011315586878918113,37,0.218973588857172,4.206655152127496
91,0.011941976880189031,13,0.10236222359666355,3.712440881998308
92,0.014380083813642464,18,0.04804118945898851,5.934444406628609
93,0.02526755142801752,32,0.20187210927155258,4.219409182268594
94,0.017726710374311852,38,0.10290627593426474,4.8023950538852
95,0.026409973439294843,34,0.23601407516117665,4.937166302331856
96,0.0165046719290937,41,0.1490352804936021,4.610871945436184
97,0.020080943199185044,33,0.25346897473776564,4.809970722478979
98,0.017850110686073704,34,0.12977511180755902,4.364618708690007
99,0.013664853704782823,33,0.1866322820833227,5.041560605634004
100,0.022013749924177935,27,0.15456038460506036,4.882014785494123
101,0.018997894724210103,32,0.20231796733007104,4.957223101181013
102,0.018530842981611687,21,0.10229526611976737,4.078906130969973
103,0.011558057869163654,37,0.1634350066967039,3.8146589878864967
104,0.02362541127251462,37,0.14803848682522633,3.8809829369715567
105,0.018896485936517517,5,0.011523178775312629,2.195067232617965
106,0.020774823781102892,37,0.0368030951443202,4.794865971314721
107,0.016953066408168523,26,0.15801879117089798,4.86122067960409
108,0.01988820124960815,32,0.16111576875171865,4.814958688665609
109,0.012921854024752976,9,-0.00856549617268168,3.57702723890543
110,0.017437958107329902,8,0.03741398330867613,2.2160700870596846
111,0.010088122387727097,23,0.11663953737922818,4.8749321332902875
112,0.01826672102829131,37,0.1700492462107434,3.2839501893499516
113,0.01789117084816098,41,0.14486065183147748,4.413571642932071
114,0.01538548390691479,31,0.2054822377459204,4.15941568842301
115,0.01582380552601535,8,0.0575296190597521,1.777148949253617
116,0.013845190505186719,2,0.010866685826687383,3.8031504154205322
117,0.012117266006146868,31,0.15476409945220337,3.5254639448090033
118,0.018433351300967238,37,0.32934759449994994,2.4248786650714464
119,0.01281974108722942,8,0.056644004020540865,2.059162022007836
120,0.017842599389453734,36,0.12643485761180878,3.173546398792303
121,0.017492150807132324,9,0.04591775858445286,3.186154768422798
122,0.0210167205442364,8,0.11046237660937737,2.1465085101755044
123,0.01233595519463395,8,0.05333816047424437,1.2357126395953328
124,0.010789132074763383,7,0.01746327053787763,3.224403384234756
125,0.010512087041667357,31,0.14144797505465811,3.3487218388472684
126,0.009899653616982203,31,0.1938388720834359,3.92726374736854
127,0.01263960421318188,38,0.23260552360158512,3.6337606221601204
128,0.013580386991767834,37,0.18943450338023635,4.577877227186171
129,0.014890699443834211,8,0.04886414725262416,2.002088200300932
130,0.015074532306816891,8,0.04999178602495502,1.8058704555034637
131,0.012194038336165247,36,0.10138710740657825,3.3540029738709998
132,0.008771634281923372,24,0.16309659568548618,2.5393512710514994
133,0.00947305277766039,36,0.1462183685509961,3.085181481847467
134,0.0145719160605222,31,0.19220104180343467,4.2611611849731865
135,0.013977769577565293,31,0.2632991408972182,3.9197209052807462
136,0.015165585751334825,37,0.14937113263355786,4.166306809996659
137,0.015746874188383417,31,0.20430371567433345,4.016255285157714
138,0.01567044366461535,38,0.20533618575715412,3.3080319605306188
139,0.030915956036187707,34,0.18096219982603345,4.538781705580345
140,0.014243551036342976,37,0.16768796016338552,3.8645364044580695
141,0.019872976883004115,8,0.031571980876977115,1.495432232107435
142,0.01828932033851743,41,0.19083536337877077,3.890648345825159
143,0.008859027044049332,8,0.07307819128222104,0.9753284346489679
144,0.01690363860068222,8,0.04173685279730594,2.284565239241629
145,0.014478129902854563,38,0.18974122367467391,3.842679627873796
146,0.01212126389766733,7,0.03295963006117292,3.1845745727593124
147,0.01409240430841843,36,0.18882584156372484,3.9967622887605514
148,0.013010436175391077,32,0.18567565744325276,3.0638011088446966
149,0.018739086960752802,29,0.19598084714712838,3.3575929694010744
150,0.020792068426186836,36,0.2865071704381296,4.2473586507656265
151,0.016653476271714117,8,0.04144492401178809,1.6392854321506116
152,0.014033931689336896,8,0.04130261258774701,1.4257743972397985
153,0.011940689800928037,8,0.03675239303504994,1.9099836712486522
154,0.016613002621258297,38,0.16036366835233132,2.457672936292432
155,0.01999271723694013,36,0.19571900084880406,3.0963250559109907
156,0.011900005899369716,9,0.05108507678107902,2.6933097004890443
157,0.01850059674431881,3,0.019587335169212152,3.387833058834076
158,0.013787978901527822,8,0.043658504679347045,2.0903932295347514
159,0.01673739037631701,25,0.11468591048471052,3.5341193615035578
160,0.011307704416879762,8,0.04248807898733447,1.5094305359654956
161,0.009520362459999673,8,0.05901143860882791,0.7516916263497101
162,0.013920151307247577,32,0.1910725055158746,3.8225292376327245
163,0.016914539916130403,25,0.08207156356072355,6.5093511884862725
164,0.011898808199912311,37,0.23190213491484232,1.8685246832833133
165,0.018885077195691654,8,0.052327867053886035,1.144174341360728
166,0.014211806800061223,9,0.010931866334116854,2.6533887880686367
167,0.012321959757246075,5,0.010984619212796604,2.8610502992357527
168,0.009193821403508383,8,0.017202004855726104,2.913903199860619
169,0.01455622301592181,9,0.03458659273754319,1.908520438454368
170,0.009522472249809651,32,0.20848513543697197,3.198288020574384
171,0.013350248053902763,33,0.20813175940245426,4.070827332062599
172,0.010297098437634607,17,0.12728258558488906,2.085325613617897
173,0.012861179955458891,15,0.02247765296932585,6.01968986254472
174,0.009801270159454468,8,0.039440022833875064,0.8752374448160701
175,0.01034932066531231,26,0.17280394553407596,2.968528041823043
176,0.00968045556374515,8,0.042145863790516304,1.8245923628409704
177,0.009522356414236129,25,0.15117623444377237,4.42289400100708
178,0.010509251944216279,39,0.27802813957767114,2.6305621391478575
179,0.006837670598955202,33,0.21029661632391808,3.0182939855227793
180,0.013250513217256715,8,0.07206087438204344,1.7505312070653245
181,0.00974504140826563,36,0.17464143113675262,4.068491097401689
182,0.011040887343732264,8,0.05313832262385781,1.2834625410021476
183,0.007906443204620252,8,0.06323556008065981,0.6247122451663017
184,0.01301644887037886,8,0.04739260858503624,2.4099729103701457
185,0.008780798825030108,8,0.058903506197436444,0.6731893527092504
186,0.008711137470478811,8,0.04464988617498611,1.7067597725987433
187,0.012455190632026644,36,0.15568153734649237,3.3419678405106787
188,0.01106387566154202,8,0.040273470238683086,2.512498872147666
189,0.007781408026348801,37,0.24861429035695135,3.3620915170069092
190,0.006701847134778894,41,0.22801728938060273,2.6102902518092272
191,0.013002357887647427,37,0.08610254046962672,4.151086809960279
192,0.007834396123265227,41,0.1598650721883988,3.8000633926054492
193,0.02009342304450304,34,0.2080817987498617,3.170481917382491
194,0.008199829136331877,37,0.2221845275821477,1.9957010538524225
195,0.008550023798209927,33,0.2191055642202524,4.186122243468826
196,0.008469225904361036,8,0.0367456049960428,1.462435366645936
197,0.014921147635517024,21,0.0750709961779462,0
198,0.014261892058420928,35,0.16607268775620176,4.920525993011435
199,0.008124253787876417,37,0.1264970758403605,3.2670083125693754
200,0.019722798164002596,17,0.10235986879271561,2.3999782235998857
201,0.02459554089854161,32,0.17707201442936912,4.414207191178293
202,0.015398869837323822,37,0.24270342354412985,4.259747775036748
203,0.007355148664986093,5,0.020780662698191878,3.178974151611328
204,0.013824469718771675,23,0.05862968158797192,3.6405255370108143
205,0.010356218251205671,8,0.03237327126960427,1.5590157144303833
206,0.013965459616932395,37,0.25111520168204715,3.9569511580604897
207,0.011049949259071363,8,0.06931662655724602,0.9342456515539777
208,0.02564308377972338,5,0.011856911992780383,3.177679732441902
209,0.009973123216779406,8,0.07519723779204443,0.5298902399160645
210,0.00859037708321178,8,0.04836010492402563,0.9341815793886781
211,0.008550414914187073,8,0.060455962405399334,0.5605457062904652
212,0.011358114467390502,20,0.10374832061683606,4.706785921203463
213,0.006499108692708734,7,0.028935346582631263,3.036873808032588
214,0.007822235113514275,36,0.2518257298625703,3.011788609481993
215,0.005392158020986243,8,0.046113553837349525,2.91753355662028
216,0.009664248019301642,19,0.08377145966939177,4.651153657171461
217,0.011028788238763807,29,0.1533089320935086,4.2689961498836055
218,0.008606822698687516,9,-0.007218634969959822,3.8053999882567364
219,0.017803759135758723,8,0.07554399017306784,0.6649806501136886
220,0.010425030838717556,5,0.005634276246928952,2.6674247472123667
221,0.009874055714947946,36,0.181086626912476,3.6193692756326574
222,0.009512954792783905,35,0.2501728852974278,3.0020511727857713
223,0.010974934361098957,8,0.038927377547754105,1.801293066640695
224,0.006425023500341921,33,0.19579514905625797,5.2682865101193626
225,0.012059481267739706,37,0.2344617770591076,4.672767546634342
226,0.011393444673546282,37,0.1836002249901503,3.7943703501889137
227,0.0067858254935331125,8,0.061039768873699676,0.9024057805538177
228,0.006231090883499521,8,0.06772934945756495,0.9128627491728315
229,0.008110209203635652,19,0.08165618287301862,3.784293108516269
230,0.007032847644829113,21,0.062177225122901796,4.510066038370132
231,0.011238930237700609,8,0.047731631990995435,1.0873668313026428
232,0.009724063931498678,37,0.14161983082751925,3.3377118748034875
233,0.007667155979045981,36,0.1812638684332769,3.1288618239409782
234,0.009215758064722954,8,0.05037917457221457,1.4962091743946075
235,0.013420622567840235,30,0.028688552785373612,3.7002523665626845
236,0.019136257446759074,38,0.2835807232159122,2.2995661405079506
237,0.008733792711670199,41,0.15051610182682582,2.736766893874135
238,0.006906674628068383,26,0.18076014946988744,3.474741843266365
239,0.006466677656280806,10,0.05723434348637873,1.3052621726927005
240,0.00766586704761721,37,0.2168476386204752,3.873123516256993
241,0.01350550612376537,18,0.08517532862676068,6.001291823387146
242,0.0042216459660752055,29,0.03612412513801486,5.299776196479797
243,0.010772301956991817,37,0.14474095095947642,3.8863812937504716
244,0.014278522109211145,8,0.03713967678973866,0.9091332988276825
245,0.01483213489308305,8,0.06311362639970979,0.496529607541578
246,0.00845983580230192,33,0.053320304385680466,3.790617128258402
247,0.007711218289332463,37,0.15708364173861972,2.39782588973419
248,0.01006039603302876,7,0.035027739779085326,1.6597573138449504
249,0.009048691874680423,8,0.03773304596802068,1.9076509080827235
250,0.011587520517253626,36,0.13891007727345941,2.8579492108466535
251,0.013381685173759856,34,0.21568171016659607,4.3063126407390415
252,0.006874602757441741,8,0.07624479600419,0.5837042360670037
253,0.005991231339673201,13,0.07976213436662119,2.2874111043555394
254,0.009356055058500106,35,0.17488437630566084,3.4022745911537084
255,0.01422479153688376,6,0.09153721649497024,3.0792570219320408
256,0.007685021166349721,8,0.071914812456072,0.14694351330399513
257,0.00581753525931466,37,0.07851786701378496,3.866561796288101
258,0.02087343679226857,35,0.10875201886822305,4.258094609686823
259,0.019006813227703485,38,0.21329657865514917,3.32599538564682
260,0.006231998714113919,36,0.16426878608786907,3.0053647673821877
261,0.02353685747168492,8,0.06048688551420061,0.8579915986167934
262,0.00803856786311371,5,0.013383652068999831,2.954417118659386
263,0.012415944903623313,37,0.1966716072489069,3.8629517061496847
264,0.008227346591884269,32,0.11154760468772365,4.977025851607323
265,0.008968986161247207,37,0.23859178040268336,2.850623851320867
266,0.010938330143884132,37,0.21524102851437224,2.119971442715566
267,0.01894320094249754,18,0.09501088438780166,3.4439002222874584
268,0.01400404004302497,29,0.10745581637983101,2.452023666473181
269,0.008234252648350473,34,0.18365945391625924,6.195293684800466
270,0.012715337136590586,37,0.15623465749666995,3.9709846605071606
271,0.007660656508426959,33,0.19962442854124615,2.453773616347462
272,0.016381677048436058,7,0.07668192162030371,1.8047279695548661
273,0.01075255485988843,29,0.08815873684814948,3.8720358865356994
274,0.009073138637856271,8,0.039340026841161065,1.6241843587486073
275,0.00867974539132168,37,0.19345554170101348,2.943893419323014
276,0.01179704275021019,32,0.206167946827943,4.920115941846874
277,0.014299634591055415,20,0.11171145568223294,5.366354395945867
278,0.015020871258069135,38,0.1982099880347433,3.2488448057617796
279,0.014072280532370009,8,0.04633189693211072,2.214026316734297
280,0.012831046392675492,24,0.13200998065650701,4.510341386845771
281,0.010225108976301273,30,0.22371011158180878,2.51562525213945
282,0.01303877171264806,20,0.12820815111933176,4.691827870332277
283,0.0072090043624242145,37,0.1751742094103238,4.457903215094753
284,0.011628583775600417,40,0.21822733719154416,2.1340639246834647
285,0.013318451248827237,3,0.033549621798072596,1.7440923249179667
286,0.019685710258393854,41,0.126815258105276,2.503077561791608
287,0.00697552347361731,41,0.1495065075363702,4.13727624260861
288,0.010289813180053092,8,0.0521622634942199,1.1944699957966805
289,0.024297975263325496,8,0.04609166853070567,1.1194371581077576
290,0.013761623624983864,19,0.07536998272385813,3.8579936623573303
291,0.009280260712839664,33,0.15224294677239114,3.159738851111868
292,0.008735553497293345,33,0.1554886772889173,4.940948787737977
293,0.013132845868046085,33,0.15929015379658568,6.274049282073975
294,0.016840653641023287,37,0.19198540712248663,3.8716205999914433
295,0.015208307889212541,37,0.1902708681629336,2.4833778016822965
296,0.013260083974911586,8,0.04266748962376124,2.06017749235034
297,0.012765415259442909,41,0.16464576602925782,3.605620439315951
298,0.012580139630549318,8,0.061999628015972336,1.1509854012192824
299,0.009606345900302302,8,0.048241526389594794,1.7659286615749201
300,0.016183285913818204,31,0.1267008629230177,3.2896762969104025
301,0.009164836500228072,38,0.1839218365065806,3.0196167601734625
302,0.009685420005989726,37,0.23906138364711657,3.8501541851514793
303,0.010738143771730298,8,0.06710039087930833,0.8346304070277542
304,0.014961899525951594,33,0.12965256044090467,4.384014776474993
