epoch, loss, endMap, avrgR, avrgQ
136,0.015491374345341076,33,0.09873177430015617,3.979273219930905
137,0.011515252086489148,4,-0.001892324804329288,3.4867383502423763
138,0.029472605385041487,33,0.21593441888254883,5.314567457545888
139,0.030809702343152216,39,0.2778743549117786,5.503912761807442
140,0.022503831532473366,33,0.23987728645406076,4.24241405209556
141,0.011358975113059087,37,0.13518581011747938,4.011980971011023
142,0.020840471846361956,9,0.0392247467172074,5.497467319170634
143,0.023085023150970437,8,0.060144845299304056,1.905971657288702
144,0.024034789040063818,37,0.15264240059504194,3.448179123831577
145,0.01746185796723391,36,0.1257677288607491,4.325559101722859
146,0.017872832156092734,8,0.0512396628075265,2.1865400856191464
147,0.02034299942199141,37,0.18657234472266485,4.014841809588716
148,0.025614992874519283,34,0.2437454530558886,3.997748674364651
149,0.028337379953979204,15,0.0063972926504637685,4.47407600108315
150,0.01712974369060248,33,0.2418678054544802,4.49582036708792
151,0.014531768286445491,25,0.11520094757936976,4.718797832000546
152,0.016067970797109105,37,0.19222088777576365,4.064619569325602
153,0.02138910117869576,39,0.2723908233315751,5.12744913412177
154,0.0387044948618859,41,0.18905876093849908,3.4873496582457686
155,0.02950119003575916,30,0.18647610312778684,4.2118712857172085
156,0.015731687402999878,8,0.06969277273835668,2.0061038017272947
157,0.02355631635213892,37,0.07730834453260363,4.33968690682703
158,0.018801422306957343,37,0.11512484118591211,3.5246218737018737
159,0.016994940218282864,33,0.20393453115592727,5.52426579925749
160,0.02334149702141682,39,0.22407483398800662,3.7593413278922556
161,0.015836455652024597,32,0.1626536343434311,4.78231882408727
162,0.028319549664544565,33,0.18788579934840619,5.144718972167799
163,0.015364169061218425,8,0.07625709691384251,1.4530212945408292
164,0.014729504176260282,28,0.11371136803206658,5.292932131836395
165,0.014597376305609942,37,0.10310319711121721,3.704723164142258
166,0.033465507470536976,20,0.07411654915597661,4.01715373357137
167,0.023696306707958376,34,0.1621860584582412,4.411497869025702
168,0.01643498444541668,27,0.1686265414834611,4.014318187494536
169,0.024452360485835618,34,0.2487461703028549,4.177922796677141
170,0.014614608521418024,37,0.26209154205653645,3.7630270712515888
171,0.02564194602270921,8,0.037927252545349024,2.369208812713623
172,0.016703956766674913,8,0.013355890437282053,2.673168997157295
173,0.019189081344908723,37,0.16025535816393027,4.832074212450264
174,0.02081498205351333,10,0.0313670981970515,3.1959882602095604
175,0.021994138800849522,37,0.25596768755702276,4.215652298347085
176,0.01957657736415664,6,0.033793836558087986,3.0005785737718855
177,0.013946088768231377,37,0.15488758179322598,3.5150187539314866
178,0.015166570112730066,37,-0.054813891086874504,5.358902754752259
179,0.016525933761925744,16,0.10013906634705091,3.5913163580392538
180,0.03193842778603236,8,0.026119144813663925,3.186226037186636
181,0.014362699491903186,33,0.2057146815693623,5.387701747276015
182,0.013833991689607502,37,0.221544285663238,3.500102672061717
183,0.016429444796716167,33,0.21156228161880788,3.3163027073892337
184,0.03889374170840408,8,0.043130249788847,2.0066718853150425
185,0.024031877449403213,29,0.15400441453215324,4.098956340396741
186,0.023794016800820824,16,0.09452561404008492,3.059533417224884
187,0.0231454888638109,17,0.13459137299393298,5.529122317830722
188,0.015612017452561605,33,0.2339353897910118,3.2574502155184746
189,0.014831404822568098,37,0.2208674155662049,3.8019285256810047
190,0.013110259512905032,37,0.19427350564917906,3.688996640190614
191,0.020022186794473477,36,0.28367232517061647,4.383444778502933
192,0.015664325063116845,33,0.23929522175072546,3.628209988057029
193,0.013433055030958105,37,0.07174926649361092,3.278976784026536
194,0.018636797327004993,12,0.01806875701865421,4.450966241684827
195,0.014396037342182049,33,0.14043889510057603,3.229692949052144
196,0.014388986034318802,31,0.2097710379376887,4.054806971339264
197,0.022740587167597068,37,0.15365917155160783,4.073789490421988
198,0.01910338838895162,9,0.02122498677976272,2.950680152458303
199,0.03627527373377235,33,0.15655728111051773,4.686941609341414
200,0.014587402638668813,37,0.2119477790189446,3.695346472446214
201,0.015051676460231343,24,0.08252636166670152,6.473567724227905
202,0.03773842086394628,37,0.1932953204782574,3.2030990609416254
203,0.031070472697416945,33,0.17318171660385506,4.234018180473351
204,0.026211580941453577,8,0.054824685936057396,4.175680807658604
205,0.01562891685947155,37,0.18700411673726802,4.460287304576671
206,0.01616662657354027,23,0.15910317513358008,5.591158856383779
207,0.022986062394144635,37,0.16393263135635722,3.2838757017391247
208,0.03171442797407508,37,0.04988312294351717,3.5679285174723967
209,0.018411710627066594,37,0.12223509988326607,3.490113675758681
210,0.030445296435306468,33,0.04837340959804329,3.3068473286488476
211,0.018473851084709166,37,0.13038158119467153,4.4639264294656655
212,0.03687840672054639,32,0.16876908086571182,3.567896962074441
213,0.018214356275275352,15,0.09718459877023511,5.109210072085261
214,0.01595100859800975,20,0.11842333874615486,5.344237341600306
215,0.030448972966211532,37,0.1294176820959417,2.898663747394758
216,0.016430524643510584,38,0.2692939390987223,3.481653663295287
217,0.02162030272615644,9,0.018030180015076287,3.3998984757090818
218,0.01758427586406469,38,0.20655296526181932,4.31122397599013
219,0.013096096065516273,17,0.08740086967472865,5.209386855363846
220,0.024158979947678752,8,0.043575384323304545,2.39717506368955
221,0.044662604502712686,37,0.22707658300014957,3.66948036957218
222,0.019821281818052133,31,0.1465478888859041,5.01027347860129
223,0.022507560048252342,37,0.15032490543925306,5.579770356416702
224,0.01857456730523457,31,0.10032695864832203,4.465071947678275
225,0.03776648251960676,37,0.19693899384276156,4.007380424274339
226,0.014653319638843336,41,0.24211614371362622,3.4019150571233925
227,0.021848051495229198,16,0.1146694666449006,4.600398195417304
228,0.020634152693673965,33,0.18466430228721767,3.519066406906966
229,0.0107261238185068,37,0.10756832605117506,4.982953093733106
230,0.02791288145196935,33,0.18867940270365588,3.9520828148371048
231,0.027994459488739572,35,0.2612228796577235,4.769840391476949
232,0.024969052908321236,33,0.20535781509612022,4.153236603872343
233,0.012581932687511045,30,0.21649770873804766,5.317472806572914
234,0.025939705080042286,37,0.23378858100913386,3.2931265065997417
235,0.022654285381237673,38,0.17085440579646347,4.88751284922323
236,0.015688383520270386,37,0.10426316308288114,2.403276887119693
237,0.023271544308712085,31,0.10795794985199687,3.2173935515148675
238,0.02349580361818273,8,0.038750679936636126,3.0487295048577443
239,0.030946393071984244,36,0.2745764431028388,5.123737926471908
240,0.023895091998080417,24,0.13551611637749642,3.6357065630810603
241,0.013740816451609131,8,0.040626325820874234,2.4284312580862353
242,0.03321139832337697,37,0.19111952334405613,3.7045815018516848
243,0.02686388823824624,8,0.047164718156359677,0
244,0.01692939648327107,29,0.06033308296359793,4.40671206097449
245,0.014710531866488354,28,0.1469730690103807,4.254537085692088
246,0.028518091682344683,9,0.0449744445748961,3.1242843316151547
247,0.034349927933265766,8,0.046133802689868816,2.6423324868083
248,0.023071539240578816,8,0.04135107299137889,3.4775165489741733
249,0.020202645075817902,37,0.1873118952841089,3.0996790364628932
250,0.017312054634094243,34,0.22277024641661294,5.740717577934265
251,0.015184597695867224,32,0.17737081516169453,4.3922114479008005
252,0.019890508862833178,8,0.04015067997348197,2.7076423168182373
253,0.020211111092939976,36,0.23639631417718873,2.5755682394561106
254,0.018507835663234197,39,0.2412904719395107,4.228116966358253
255,0.024812508535881832,5,0.023311399416790855,3.2004317548125982
256,0.026929994523525243,37,0.2689352551317578,4.88309013568438
257,0.018566509069254,37,0.15002819928187394,2.6521838904658623
258,0.028763082586228846,41,0.17523126145040002,3.0025534880139846
259,0.013378213346004485,41,0.1550296514227146,5.358568955659866
260,0.024307620590552685,24,0.12174853673873612,4.792093177636464
261,0.018489511689792078,35,0.18650535824565256,3.992576776788785
262,0.014754605634758867,37,0.21231056685088223,3.3029777064515526
263,0.012483489311610658,37,0.24682551578654713,5.2501803286946735
264,0.01437415073936184,8,0.1614821351691985,2.75792918552955
265,0.020289918056999638,23,0.13423937222151444,4.895513665108454
266,0.013911023217563826,37,0.22734686726369524,3.3344945958746015
267,0.03118076187248031,31,0.20163281544002337,3.49401337747435
268,0.01459004309649269,33,0.12732413369181908,4.519180706730395
269,0.02052915480608742,41,0.16057142651249556,2.5325238460035466
270,0.013868658744419617,34,0.25465713695438125,2.792943877657664
271,0.011715987711213528,8,0.02983917697285208,2.3661302942218203
272,0.021181267147573336,34,0.005751892454409088,4.075012722397568
273,0.019365436558922134,6,0.04328962842035672,2.540615677833557
274,0.015037390049546955,8,0.03879868361631477,1.9771568251067195
275,0.029736171830445524,32,0.14450834863601053,4.483121753049393
276,0.013171003712341187,8,0.03902007369366233,2.2189203756196156
277,0.012541322242468594,6,0.009918121521861058,3.1939117091042655
278,0.02374732984229922,41,0.061339038360342255,3.6949096428496495
279,0.015527612905328472,32,0.1864924959256675,3.24700971997597
280,0.016252700149392087,15,0.06356579477582655,2.8901757045816154
281,0.017778887371532614,31,0.1548520580224873,4.0715177056464285
282,0.02327620255450408,18,0.08794748084796192,5.0535968542099
283,0.022267961110919717,37,0.1314759139567218,2.781885368335578
284,0.0166056160784016,33,0.17672776569664467,3.245851360329794
285,0.013093254355092843,4,0.009596827094200205,3.6279876913343156
286,0.020815265315274396,37,0.18344374805301686,3.713769899232544
287,0.020751580030967796,31,0.11301659697227608,2.886311220864837
288,0.020636691387432314,8,0.028255434536020474,3.1957161263986067
289,0.01654420883084337,36,0.2772240234471376,4.39786763621282
290,0.01612784919484208,37,0.2703102766831924,2.6768403714324567
291,0.013697811303039388,39,0.16316930802101481,3.018933683675505
292,0.022006268364687755,18,0.03693987520168476,4.774282561615109
293,0.012971805093499524,36,0.22643906845473968,4.867138887445132
294,0.015034739333204922,6,0.02145639383712965,3.126609519124031
295,0.009251809023941555,34,0.13865137518749604,3.78825686239409
296,0.022065550091986855,35,0.17211165336440437,2.9029297125384663
297,0.016626112497566885,41,0.02846933822629169,3.693566982830883
298,0.010068172386381776,29,0.11740638352960384,3.4921448986573393
299,0.028138484369652966,38,0.1206011336415018,4.497937072163973
300,0.023848272408358753,22,0.12947153235241404,3.5294220676788917
301,0.02180429725533622,8,0.06700099063454801,1.2835473835468292
302,0.01606601909734309,37,0.16026033397378442,3.8043446675266908
303,0.018995151925676815,36,0.2504381392355592,3.700773550197482
304,0.012517796904624751,37,0.20663926923154374,3.4327783201938695
305,0.017383753611898888,8,0.05371413944526181,1.3239000562963814
306,0.017702639973188033,8,0.06545119728879314,0
307,0.02753598082500199,33,0.08132767869262317,4.624824087534632
308,0.020368983333464707,33,0.2770698076447664,4.482926890254021
309,0.014845070022468767,35,0.18485551636353048,2.5515556697818367
310,0.016420379293461643,37,0.17345038203965352,3.7383613937589177
311,0.017319056683530416,32,0.22596904422772907,5.1533228706007135
312,0.026788976155221463,23,0.12392262487493588,5.174253877666262
313,0.016978384886557854,41,0.12320626287644845,3.480584898151457
314,0.018030688796813295,37,0.19321251583297758,3.0911463785761346
